,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,snr
4548,548,pig4_0164899-0165899,114,110,0.0148,0.000219039999999999,1,smooth,1.3451477
4549,549,pig4_0164899-0165899,114,110,0.0148,0.000219039999999999,1,smooth,1.3451477
4550,550,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0041859
4551,551,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0041859
4552,552,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0041859
4553,553,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0041859
4554,554,pig4_0164899-0165899,108,109,0.00369999999999998,1.36899999999999E-05,1,none,1.0041859
4555,555,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0041859
4556,556,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0041859
4557,557,pig4_0164899-0165899,107,109,0.00739999999999996,5.47599999999994E-05,1,none,1.0041859
4558,558,pig4_0164899-0165899,109,109,0,0,1,none,1.0041859
4559,559,pig4_0164899-0165899,109,109,0,0,1,none,1.0041859
4560,560,pig4_0164899-0165899,109,109,0,0,1,none,0.99750435
4561,561,pig4_0164899-0165899,104,109,0.0185,0.000342249999999999,1,none,0.99750435
4562,562,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,0.99750435
4563,563,pig4_0164899-0165899,104,110,0.0222,0.00049284,1,none,0.99750435
4564,564,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,0.99750435
4565,565,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,0.99750435
4566,566,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,0.99750435
4567,567,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,0.99750435
4568,568,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,0.99750435
4569,569,pig4_0164899-0165899,104,110,0.0222,0.00049284,1,none,0.99750435
4570,570,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0120668
4571,571,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0120668
4572,572,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0120668
4573,573,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0120668
4574,574,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0120668
4575,575,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0120668
4576,576,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0120668
4577,577,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0120668
4578,578,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0120668
4579,579,pig4_0164899-0165899,107,111,0.0148,0.000219039999999999,1,none,1.0120668
4580,580,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0083157
4581,581,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0083157
4582,582,pig4_0164899-0165899,107,111,0.0148,0.000219039999999999,1,none,1.0083157
4583,583,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0083157
4584,584,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0083157
4585,585,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0083157
4586,586,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0083157
4587,587,pig4_0164899-0165899,111,111,0,0,1,none,1.0083157
4588,588,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,none,1.0083157
4589,589,pig4_0164899-0165899,110,112,0.00739999999999996,5.47599999999994E-05,1,none,1.0083157
4590,590,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4591,591,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4592,592,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4593,593,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4594,594,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4595,595,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4596,596,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4597,597,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4598,598,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4599,599,pig4_0164899-0165899,,112,2.0757,4.30853049,0,noise,0.90834576
4600,600,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,stripe,0.9886376
4601,601,pig4_0164899-0165899,111,112,0.00369999999999998,1.36899999999999E-05,1,stripe,0.9886376
4602,602,pig4_0164899-0165899,,112,2.0757,4.30853049,0,stripe,0.9886376
4603,603,pig4_0164899-0165899,111,112,0.00369999999999998,1.36899999999999E-05,1,stripe,0.9886376
4604,604,pig4_0164899-0165899,110,112,0.00739999999999996,5.47599999999994E-05,1,stripe,0.9886376
4605,605,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,stripe,0.9886376
4606,606,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,stripe,0.9886376
4607,607,pig4_0164899-0165899,,113,2.072,4.293184,0,stripe,0.9886376
4608,608,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,stripe,0.9886376
4609,609,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,stripe,0.9886376
4610,610,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4611,611,pig4_0164899-0165899,108,113,0.0185,0.000342250000000001,1,none,0.9837591
4612,612,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4613,613,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4614,614,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4615,615,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,0.9837591
4616,616,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4617,617,pig4_0164899-0165899,114,113,0.00369999999999998,1.36899999999999E-05,1,none,0.9837591
4618,618,pig4_0164899-0165899,113,113,0,0,1,none,0.9837591
4619,619,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,0.9837591
4620,620,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,none,1.0087433
4621,621,pig4_0164899-0165899,113,113,0,0,1,none,1.0087433
4622,622,pig4_0164899-0165899,114,113,0.00369999999999998,1.36899999999999E-05,1,none,1.0087433
4623,623,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,1.0087433
4624,624,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,1.0087433
4625,625,pig4_0164899-0165899,114,113,0.00369999999999998,1.36899999999999E-05,1,none,1.0087433
4626,626,pig4_0164899-0165899,114,114,0,0,1,none,1.0087433
4627,627,pig4_0164899-0165899,114,114,0,0,1,none,1.0087433
4628,628,pig4_0164899-0165899,115,114,0.00370000000000004,1.36900000000003E-05,1,none,1.0087433
4629,629,pig4_0164899-0165899,112,114,0.00740000000000002,5.47600000000003E-05,1,none,1.0087433
4630,630,pig4_0164899-0165899,113,114,0.00369999999999998,1.36899999999999E-05,1,none,0.9781873
4631,631,pig4_0164899-0165899,111,114,0.0111,0.00012321,1,none,0.9781873
4632,632,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4633,633,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4634,634,pig4_0164899-0165899,111,114,0.0111,0.00012321,1,none,0.9781873
4635,635,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4636,636,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4637,637,pig4_0164899-0165899,115,114,0.00370000000000004,1.36900000000003E-05,1,none,0.9781873
4638,638,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4639,639,pig4_0164899-0165899,110,114,0.0148,0.000219039999999999,1,none,0.9781873
4640,640,pig4_0164899-0165899,120,114,0.0222,0.00049284,1,smooth,1.3574073
4641,641,pig4_0164899-0165899,118,114,0.0148,0.000219040000000001,1,smooth,1.3574073
4642,642,pig4_0164899-0165899,119,114,0.0185,0.000342250000000001,1,smooth,1.3574073
4643,643,pig4_0164899-0165899,118,114,0.0148,0.000219040000000001,1,smooth,1.3574073
4644,644,pig4_0164899-0165899,117,114,0.0111,0.00012321,1,smooth,1.3574073
4645,645,pig4_0164899-0165899,118,114,0.0148,0.000219040000000001,1,smooth,1.3574073
4646,646,pig4_0164899-0165899,121,114,0.0259,0.000670810000000002,1,smooth,1.3574073
4647,647,pig4_0164899-0165899,120,114,0.0222,0.00049284,1,smooth,1.3574073
4648,648,pig4_0164899-0165899,121,113,0.0296,0.000876160000000001,1,smooth,1.3574073
4649,649,pig4_0164899-0165899,118,113,0.0185,0.000342250000000001,1,smooth,1.3574073
4650,650,pig4_0164899-0165899,106,113,0.0259,0.000670810000000002,1,none,1.0036925
4651,651,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,1.0036925
4652,652,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,1.0036925
4653,653,pig4_0164899-0165899,109,113,0.0148,0.000219040000000001,1,none,1.0036925
4654,654,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,1.0036925
4655,655,pig4_0164899-0165899,115,113,0.00740000000000002,5.47600000000003E-05,1,none,1.0036925
4656,656,pig4_0164899-0165899,115,113,0.00740000000000002,5.47600000000003E-05,1,none,1.0036925
4657,657,pig4_0164899-0165899,109,113,0.0148,0.000219040000000001,1,none,1.0036925
4658,658,pig4_0164899-0165899,104,113,0.0333,0.00110889,1,none,1.0036925
4659,659,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,1.0036925
4660,660,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,none,0.99639565
4661,661,pig4_0164899-0165899,106,113,0.0259,0.000670810000000002,1,none,0.99639565
4662,662,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,none,0.99639565
4663,663,pig4_0164899-0165899,113,113,0,0,1,none,0.99639565
4664,664,pig4_0164899-0165899,114,113,0.00369999999999998,1.36899999999999E-05,1,none,0.99639565
4665,665,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,0.99639565
4666,666,pig4_0164899-0165899,113,113,0,0,1,none,0.99639565
4667,667,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,0.99639565
4668,668,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.99639565
4669,669,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.99639565
4670,670,pig4_0164899-0165899,108,113,0.0185,0.000342250000000001,1,none,0.9878969
4671,671,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,none,0.9878969
4672,672,pig4_0164899-0165899,108,113,0.0185,0.000342250000000001,1,none,0.9878969
4673,673,pig4_0164899-0165899,115,113,0.00740000000000002,5.47600000000003E-05,1,none,0.9878969
4674,674,pig4_0164899-0165899,106,113,0.0259,0.000670810000000002,1,none,0.9878969
4675,675,pig4_0164899-0165899,113,113,0,0,1,none,0.9878969
4676,676,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9878969
4677,677,pig4_0164899-0165899,107,113,0.0222,0.00049284,1,none,0.9878969
4678,678,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9878969
4679,679,pig4_0164899-0165899,108,113,0.0185,0.000342250000000001,1,none,0.9878969
4680,680,pig4_0164899-0165899,107,113,0.0222,0.00049284,1,none,0.96880955
4681,681,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.96880955
4682,682,pig4_0164899-0165899,107,113,0.0222,0.00049284,1,none,0.96880955
4683,683,pig4_0164899-0165899,113,113,0,0,1,none,0.96880955
4684,684,pig4_0164899-0165899,113,112,0.00370000000000004,1.36900000000003E-05,1,none,0.96880955
4685,685,pig4_0164899-0165899,112,112,0,0,1,none,0.96880955
4686,686,pig4_0164899-0165899,112,112,0,0,1,none,0.96880955
4687,687,pig4_0164899-0165899,113,112,0.00370000000000004,1.36900000000003E-05,1,none,0.96880955
4688,688,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,0.96880955
4689,689,pig4_0164899-0165899,112,112,0,0,1,none,0.96880955
4690,690,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,none,0.97237444
4691,691,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,0.97237444
4692,692,pig4_0164899-0165899,112,112,0,0,1,none,0.97237444
4693,693,pig4_0164899-0165899,107,112,0.0185,0.000342249999999999,1,none,0.97237444
4694,694,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,0.97237444
4695,695,pig4_0164899-0165899,110,112,0.00739999999999996,5.47599999999994E-05,1,none,0.97237444
4696,696,pig4_0164899-0165899,110,112,0.00739999999999996,5.47599999999994E-05,1,none,0.97237444
4697,697,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,0.97237444
4698,698,pig4_0164899-0165899,106,112,0.0222,0.00049284,1,none,0.97237444
4699,699,pig4_0164899-0165899,110,112,0.00739999999999996,5.47599999999994E-05,1,none,0.97237444
4700,700,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4701,701,pig4_0164899-0165899,110,112,0.00739999999999996,5.47599999999994E-05,1,none,1.0035769
4702,702,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4703,703,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,none,1.0035769
4704,704,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,none,1.0035769
4705,705,pig4_0164899-0165899,107,112,0.0185,0.000342249999999999,1,none,1.0035769
4706,706,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4707,707,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4708,708,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,none,1.0035769
4709,709,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4710,710,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4711,711,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,0.9971123
4712,712,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,0.9971123
4713,713,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,0.9971123
4714,714,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4715,715,pig4_0164899-0165899,107,111,0.0148,0.000219039999999999,1,none,0.9971123
4716,716,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4717,717,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4718,718,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4719,719,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4720,720,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4721,721,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4722,722,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4723,723,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4724,724,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4725,725,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4726,726,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4727,727,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4728,728,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4729,729,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0087793
4730,730,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0104774
4731,731,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0104774
4732,732,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0104774
4733,733,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0104774
4734,734,pig4_0164899-0165899,106,111,0.0185,0.000342250000000001,1,none,1.0104774
4735,735,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0104774
4736,736,pig4_0164899-0165899,106,111,0.0185,0.000342250000000001,1,none,1.0104774
4737,737,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0104774
4738,738,pig4_0164899-0165899,107,111,0.0148,0.000219039999999999,1,none,1.0104774
4739,739,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0104774
4740,740,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0047057
4741,741,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0047057
4742,742,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0047057
4743,743,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0047057
4744,744,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0047057
4745,745,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0047057
4746,746,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0047057
4747,747,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0047057
4748,748,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0047057
4749,749,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0047057
4750,750,pig4_0164899-0165899,113,110,0.0111,0.00012321,1,intsh,0.36723232
4751,751,pig4_0164899-0165899,114,110,0.0148,0.000219039999999999,1,intsh,0.36723232
4752,752,pig4_0164899-0165899,117,110,0.0259,0.000670809999999999,1,intsh,0.36723232
4753,753,pig4_0164899-0165899,114,110,0.0148,0.000219039999999999,1,intsh,0.36723232
4754,754,pig4_0164899-0165899,120,110,0.037,0.001369,1,intsh,0.36723232
4755,755,pig4_0164899-0165899,117,110,0.0259,0.000670809999999999,1,intsh,0.36723232
4756,756,pig4_0164899-0165899,119,110,0.0333,0.00110889,1,intsh,0.36723232
4757,757,pig4_0164899-0165899,119,110,0.0333,0.00110889,1,intsh,0.36723232
4758,758,pig4_0164899-0165899,120,109,0.0407,0.00165649,1,intsh,0.36723232
4759,759,pig4_0164899-0165899,121,109,0.0444000000000001,0.00197136,1,intsh,0.36723232
4760,760,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,0.97045183
4761,761,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,0.97045183
4762,762,pig4_0164899-0165899,107,109,0.00739999999999996,5.47599999999994E-05,1,none,0.97045183
4763,763,pig4_0164899-0165899,104,109,0.0185,0.000342249999999999,1,none,0.97045183
4764,764,pig4_0164899-0165899,102,109,0.0259,0.000670809999999999,1,none,0.97045183
4765,765,pig4_0164899-0165899,106,108,0.00740000000000002,5.47600000000003E-05,1,none,0.97045183
4766,766,pig4_0164899-0165899,103,108,0.0185,0.000342250000000001,1,none,0.97045183
4767,767,pig4_0164899-0165899,108,108,0,0,1,none,0.97045183
4768,768,pig4_0164899-0165899,107,108,0.00369999999999998,1.36899999999999E-05,1,none,0.97045183
4769,769,pig4_0164899-0165899,107,108,0.00369999999999998,1.36899999999999E-05,1,none,0.97045183
4770,770,pig4_0164899-0165899,102,108,0.0222,0.00049284,1,none,0.9740014
4771,771,pig4_0164899-0165899,102,108,0.0222,0.00049284,1,none,0.9740014
4772,772,pig4_0164899-0165899,102,108,0.0222,0.00049284,1,none,0.9740014
4773,773,pig4_0164899-0165899,103,107,0.0148,0.000219040000000001,1,none,0.9740014
4774,774,pig4_0164899-0165899,106,107,0.00370000000000004,1.36900000000003E-05,1,none,0.9740014
4775,775,pig4_0164899-0165899,103,107,0.0148,0.000219040000000001,1,none,0.9740014
4776,776,pig4_0164899-0165899,102,107,0.0185,0.000342250000000001,1,none,0.9740014
4777,777,pig4_0164899-0165899,105,107,0.00740000000000002,5.47600000000003E-05,1,none,0.9740014
4778,778,pig4_0164899-0165899,106,107,0.00370000000000004,1.36900000000003E-05,1,none,0.9740014
4779,779,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9740014
4780,780,pig4_0164899-0165899,105,107,0.00740000000000002,5.47600000000003E-05,1,none,0.9646553
4781,781,pig4_0164899-0165899,103,107,0.0148,0.000219040000000001,1,none,0.9646553
4782,782,pig4_0164899-0165899,102,107,0.0185,0.000342250000000001,1,none,0.9646553
4783,783,pig4_0164899-0165899,104,106,0.00739999999999996,5.47599999999994E-05,1,none,0.9646553
4784,784,pig4_0164899-0165899,103,106,0.0111,0.00012321,1,none,0.9646553
4785,785,pig4_0164899-0165899,101,106,0.0185,0.000342249999999999,1,none,0.9646553
4786,786,pig4_0164899-0165899,105,106,0.00369999999999998,1.36899999999999E-05,1,none,0.9646553
4787,787,pig4_0164899-0165899,102,106,0.0148,0.000219039999999999,1,none,0.9646553
4788,788,pig4_0164899-0165899,102,106,0.0148,0.000219039999999999,1,none,0.9646553
4789,789,pig4_0164899-0165899,102,107,0.0185,0.000342250000000001,1,none,0.9646553
4790,790,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4791,791,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4792,792,pig4_0164899-0165899,106,107,0.00370000000000004,1.36900000000003E-05,1,none,0.9976403
4793,793,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4794,794,pig4_0164899-0165899,103,107,0.0148,0.000219040000000001,1,none,0.9976403
4795,795,pig4_0164899-0165899,100,107,0.0259,0.000670810000000002,1,none,0.9976403
4796,796,pig4_0164899-0165899,96,107,0.0407,0.00165649,1,none,0.9976403
4797,797,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4798,798,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4799,799,pig4_0164899-0165899,100,108,0.0296,0.000876160000000001,1,none,0.9976403
4800,800,pig4_0164899-0165899,103,108,0.0185,0.000342250000000001,1,none,1.0037738
4801,801,pig4_0164899-0165899,107,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0037738
4802,802,pig4_0164899-0165899,109,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0037738
4803,803,pig4_0164899-0165899,105,108,0.0111,0.00012321,1,none,1.0037738
4804,804,pig4_0164899-0165899,104,108,0.0148,0.000219039999999999,1,none,1.0037738
4805,805,pig4_0164899-0165899,99,108,0.0333,0.00110889,1,none,1.0037738
4806,806,pig4_0164899-0165899,107,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0037738
4807,807,pig4_0164899-0165899,105,108,0.0111,0.00012321,1,none,1.0037738
4808,808,pig4_0164899-0165899,101,109,0.0296,0.000876159999999998,1,none,1.0037738
4809,809,pig4_0164899-0165899,103,109,0.0222,0.00049284,1,none,1.0037738
4810,810,pig4_0164899-0165899,104,109,0.0185,0.000342249999999999,1,rect,1.070378
4811,811,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,rect,1.070378
4812,812,pig4_0164899-0165899,108,109,0.00369999999999998,1.36899999999999E-05,1,rect,1.070378
4813,813,pig4_0164899-0165899,105,109,0.0148,0.000219039999999999,1,rect,1.070378
4814,814,pig4_0164899-0165899,111,109,0.00740000000000002,5.47600000000003E-05,1,rect,1.070378
4815,815,pig4_0164899-0165899,105,109,0.0148,0.000219039999999999,1,rect,1.070378
4816,816,pig4_0164899-0165899,109,109,0,0,1,rect,1.070378
4817,817,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,rect,1.070378
4818,818,pig4_0164899-0165899,107,109,0.00739999999999996,5.47599999999994E-05,1,rect,1.070378
4819,819,pig4_0164899-0165899,107,109,0.00739999999999996,5.47599999999994E-05,1,rect,1.070378
4820,820,pig4_0164899-0165899,110,110,0,0,1,none,1.0293484
4821,821,pig4_0164899-0165899,104,110,0.0222,0.00049284,1,none,1.0293484
4822,822,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0293484
4823,823,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0293484
4824,824,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0293484
4825,825,pig4_0164899-0165899,110,110,0,0,1,none,1.0293484
4826,826,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0293484
4827,827,pig4_0164899-0165899,104,110,0.0222,0.00049284,1,none,1.0293484
4828,828,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0293484
4829,829,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0293484
4830,830,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0282437
4831,831,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0282437
4832,832,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0282437
4833,833,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0282437
4834,834,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0282437
4835,835,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0282437
4836,836,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0282437
4837,837,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0282437
4838,838,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0282437
4839,839,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0282437
4840,840,pig4_0164899-0165899,109,109,0,0,1,none,1.0622574
4841,841,pig4_0164899-0165899,105,109,0.0148,0.000219039999999999,1,none,1.0622574
4842,842,pig4_0164899-0165899,109,109,0,0,1,none,1.0622574
4843,843,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0622574
4844,844,pig4_0164899-0165899,109,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0622574
4845,845,pig4_0164899-0165899,109,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0622574
4846,846,pig4_0164899-0165899,104,108,0.0148,0.000219039999999999,1,none,1.0622574
4847,847,pig4_0164899-0165899,109,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0622574
4848,848,pig4_0164899-0165899,108,108,0,0,1,none,1.0622574
4849,849,pig4_0164899-0165899,106,107,0.00370000000000004,1.36900000000003E-05,1,none,1.0622574
4850,850,pig4_0164899-0165899,108,107,0.00369999999999998,1.36899999999999E-05,1,none,1.0393981
4851,851,pig4_0164899-0165899,107,107,0,0,1,none,1.0393981
4852,852,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,1.0393981
4853,853,pig4_0164899-0165899,106,106,0,0,1,none,1.0393981
4854,854,pig4_0164899-0165899,106,106,0,0,1,none,1.0393981
4855,855,pig4_0164899-0165899,105,106,0.00369999999999998,1.36899999999999E-05,1,none,1.0393981
