,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,snr
4554,554,pig4_0164899-0165899,108,109,0.00369999999999998,1.36899999999999E-05,1,none,1.0041859
4555,555,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0041859
4556,556,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0041859
4557,557,pig4_0164899-0165899,107,109,0.00739999999999996,5.47599999999994E-05,1,none,1.0041859
4558,558,pig4_0164899-0165899,109,109,0,0,1,none,1.0041859
4559,559,pig4_0164899-0165899,109,109,0,0,1,none,1.0041859
4560,560,pig4_0164899-0165899,5,2,0.0111,0.00012321,1,zoom,1.0433191
4561,561,pig4_0164899-0165899,,2,2.4827,6.16379929,0,zoom,1.0433191
4562,562,pig4_0164899-0165899,13,0,0.0481,0.00231361,1,zoom,1.0433191
4563,563,pig4_0164899-0165899,9,0,0.0333,0.00110889,1,zoom,1.0433191
4564,564,pig4_0164899-0165899,14,0,0.0518,0.00268324,1,zoom,1.0433191
4565,565,pig4_0164899-0165899,10,0,0.037,0.001369,1,zoom,1.0433191
4566,566,pig4_0164899-0165899,17,0,0.0629,0.00395641,1,zoom,1.0433191
4567,567,pig4_0164899-0165899,13,0,0.0481,0.00231361,1,zoom,1.0433191
4568,568,pig4_0164899-0165899,7,0,0.0259,0.00067081,1,zoom,1.0433191
4569,569,pig4_0164899-0165899,8,0,0.0296,0.00087616,1,zoom,1.0433191
4570,570,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0120668
4571,571,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0120668
4572,572,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0120668
4573,573,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0120668
4574,574,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0120668
4575,575,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0120668
4576,576,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0120668
4577,577,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0120668
4578,578,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0120668
4579,579,pig4_0164899-0165899,107,111,0.0148,0.000219039999999999,1,none,1.0120668
4580,580,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,rect,1.0183593
4581,581,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,rect,1.0183593
4582,582,pig4_0164899-0165899,107,111,0.0148,0.000219039999999999,1,rect,1.0183593
4583,583,pig4_0164899-0165899,92,111,0.0703,0.00494209,1,rect,1.0183593
4584,584,pig4_0164899-0165899,93,111,0.0666,0.00443556,1,rect,1.0183593
4585,585,pig4_0164899-0165899,92,111,0.0703,0.00494209,1,rect,1.0183593
4586,586,pig4_0164899-0165899,89,111,0.0814,0.00662596,1,rect,1.0183593
4587,587,pig4_0164899-0165899,92,111,0.0703,0.00494209,1,rect,1.0183593
4588,588,pig4_0164899-0165899,92,112,0.074,0.00547599999999999,1,rect,1.0183593
4589,589,pig4_0164899-0165899,92,112,0.074,0.00547599999999999,1,rect,1.0183593
4590,590,pig4_0164899-0165899,116,112,0.0148,0.000219040000000001,1,smooth,1.316221
4591,591,pig4_0164899-0165899,114,112,0.00740000000000002,5.47600000000003E-05,1,smooth,1.316221
4592,592,pig4_0164899-0165899,117,112,0.0185,0.000342250000000001,1,smooth,1.316221
4593,593,pig4_0164899-0165899,117,112,0.0185,0.000342250000000001,1,smooth,1.316221
4594,594,pig4_0164899-0165899,118,112,0.0222000000000001,0.000492840000000002,1,smooth,1.316221
4595,595,pig4_0164899-0165899,115,112,0.0111000000000001,0.000123210000000001,1,smooth,1.316221
4596,596,pig4_0164899-0165899,113,112,0.00370000000000004,1.36900000000003E-05,1,smooth,1.316221
4597,597,pig4_0164899-0165899,114,112,0.00740000000000002,5.47600000000003E-05,1,smooth,1.316221
4598,598,pig4_0164899-0165899,115,112,0.0111000000000001,0.000123210000000001,1,smooth,1.316221
4599,599,pig4_0164899-0165899,116,112,0.0148,0.000219040000000001,1,smooth,1.316221
4600,600,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,shift,0.96149796
4601,601,pig4_0164899-0165899,111,112,0.00369999999999998,1.36899999999999E-05,1,shift,0.96149796
4602,602,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,shift,0.96149796
4603,603,pig4_0164899-0165899,198,199,0.00370000000000004,1.36900000000003E-05,1,shift,0.96149796
4604,604,pig4_0164899-0165899,197,199,0.00740000000000007,5.47600000000011E-05,1,shift,0.96149796
4605,605,pig4_0164899-0165899,197,200,0.0111,0.00012321,1,shift,0.96149796
4606,606,pig4_0164899-0165899,198,200,0.00739999999999996,5.47599999999994E-05,1,shift,0.96149796
4607,607,pig4_0164899-0165899,198,200,0.00739999999999996,5.47599999999994E-05,1,shift,0.96149796
4608,608,pig4_0164899-0165899,199,200,0.00369999999999993,1.36899999999994E-05,1,shift,0.96149796
4609,609,pig4_0164899-0165899,198,200,0.00739999999999996,5.47599999999994E-05,1,shift,0.96149796
4610,610,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4611,611,pig4_0164899-0165899,108,113,0.0185,0.000342250000000001,1,none,0.9837591
4612,612,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4613,613,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4614,614,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4615,615,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,0.9837591
4616,616,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.9837591
4617,617,pig4_0164899-0165899,114,113,0.00369999999999998,1.36899999999999E-05,1,none,0.9837591
4618,618,pig4_0164899-0165899,113,113,0,0,1,none,0.9837591
4619,619,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,0.9837591
4620,620,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,shift,1.0087434
4621,621,pig4_0164899-0165899,203,203,0,0,1,shift,1.0087434
4622,622,pig4_0164899-0165899,203,203,0,0,1,shift,1.0087434
4623,623,pig4_0164899-0165899,202,203,0.00369999999999993,1.36899999999994E-05,1,shift,1.0087434
4624,624,pig4_0164899-0165899,202,203,0.00369999999999993,1.36899999999994E-05,1,shift,1.0087434
4625,625,pig4_0164899-0165899,203,203,0,0,1,shift,1.0087434
4626,626,pig4_0164899-0165899,203,204,0.00370000000000004,1.36900000000003E-05,1,shift,1.0087434
4627,627,pig4_0164899-0165899,203,204,0.00370000000000004,1.36900000000003E-05,1,shift,1.0087434
4628,628,pig4_0164899-0165899,205,204,0.00370000000000004,1.36900000000003E-05,1,shift,1.0087434
4629,629,pig4_0164899-0165899,203,204,0.00370000000000004,1.36900000000003E-05,1,shift,1.0087434
4630,630,pig4_0164899-0165899,113,114,0.00369999999999998,1.36899999999999E-05,1,none,0.9781873
4631,631,pig4_0164899-0165899,111,114,0.0111,0.00012321,1,none,0.9781873
4632,632,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4633,633,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4634,634,pig4_0164899-0165899,111,114,0.0111,0.00012321,1,none,0.9781873
4635,635,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4636,636,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4637,637,pig4_0164899-0165899,115,114,0.00370000000000004,1.36900000000003E-05,1,none,0.9781873
4638,638,pig4_0164899-0165899,114,114,0,0,1,none,0.9781873
4639,639,pig4_0164899-0165899,110,114,0.0148,0.000219039999999999,1,none,0.9781873
4640,640,pig4_0164899-0165899,115,114,0.00370000000000004,1.36900000000003E-05,1,intsh,1.9157414
4641,641,pig4_0164899-0165899,113,114,0.00369999999999998,1.36899999999999E-05,1,intsh,1.9157414
4642,642,pig4_0164899-0165899,113,114,0.00369999999999998,1.36899999999999E-05,1,intsh,1.9157414
4643,643,pig4_0164899-0165899,110,114,0.0148,0.000219039999999999,1,intsh,1.9157414
4644,644,pig4_0164899-0165899,110,114,0.0148,0.000219039999999999,1,intsh,1.9157414
4645,645,pig4_0164899-0165899,114,114,0,0,1,intsh,1.9157414
4646,646,pig4_0164899-0165899,118,114,0.0148,0.000219040000000001,1,intsh,1.9157414
4647,647,pig4_0164899-0165899,114,114,0,0,1,intsh,1.9157414
4648,648,pig4_0164899-0165899,113,113,0,0,1,intsh,1.9157414
4649,649,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,intsh,1.9157414
4650,650,pig4_0164899-0165899,106,113,0.0259,0.000670810000000002,1,none,1.0036925
4651,651,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,1.0036925
4652,652,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,1.0036925
4653,653,pig4_0164899-0165899,109,113,0.0148,0.000219040000000001,1,none,1.0036925
4654,654,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,none,1.0036925
4655,655,pig4_0164899-0165899,115,113,0.00740000000000002,5.47600000000003E-05,1,none,1.0036925
4656,656,pig4_0164899-0165899,115,113,0.00740000000000002,5.47600000000003E-05,1,none,1.0036925
4657,657,pig4_0164899-0165899,109,113,0.0148,0.000219040000000001,1,none,1.0036925
4658,658,pig4_0164899-0165899,104,113,0.0333,0.00110889,1,none,1.0036925
4659,659,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,1.0036925
4660,660,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,rect,0.9380869
4661,661,pig4_0164899-0165899,106,113,0.0259,0.000670810000000002,1,rect,0.9380869
4662,662,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,rect,0.9380869
4663,663,pig4_0164899-0165899,113,113,0,0,1,rect,0.9380869
4664,664,pig4_0164899-0165899,114,113,0.00369999999999998,1.36899999999999E-05,1,rect,0.9380869
4665,665,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,rect,0.9380869
4666,666,pig4_0164899-0165899,113,113,0,0,1,rect,0.9380869
4667,667,pig4_0164899-0165899,112,113,0.00370000000000004,1.36900000000003E-05,1,rect,0.9380869
4668,668,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,rect,0.9380869
4669,669,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,rect,0.9380869
4670,670,pig4_0164899-0165899,108,113,0.0185,0.000342250000000001,1,shift,0.9878968
4671,671,pig4_0164899-0165899,111,113,0.00740000000000002,5.47600000000003E-05,1,shift,0.9878968
4672,672,pig4_0164899-0165899,108,113,0.0185,0.000342250000000001,1,shift,0.9878968
4673,673,pig4_0164899-0165899,115,113,0.00740000000000002,5.47600000000003E-05,1,shift,0.9878968
4674,674,pig4_0164899-0165899,106,113,0.0259,0.000670810000000002,1,shift,0.9878968
4675,675,pig4_0164899-0165899,113,113,0,0,1,shift,0.9878968
4676,676,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,shift,0.9878968
4677,677,pig4_0164899-0165899,107,113,0.0222,0.00049284,1,shift,0.9878968
4678,678,pig4_0164899-0165899,187,189,0.00739999999999996,5.47599999999994E-05,1,shift,0.9878968
4679,679,pig4_0164899-0165899,186,189,0.0111,0.00012321,1,shift,0.9878968
4680,680,pig4_0164899-0165899,107,113,0.0222,0.00049284,1,none,0.96880955
4681,681,pig4_0164899-0165899,110,113,0.0111,0.00012321,1,none,0.96880955
4682,682,pig4_0164899-0165899,107,113,0.0222,0.00049284,1,none,0.96880955
4683,683,pig4_0164899-0165899,113,113,0,0,1,none,0.96880955
4684,684,pig4_0164899-0165899,113,112,0.00370000000000004,1.36900000000003E-05,1,none,0.96880955
4685,685,pig4_0164899-0165899,112,112,0,0,1,none,0.96880955
4686,686,pig4_0164899-0165899,112,112,0,0,1,none,0.96880955
4687,687,pig4_0164899-0165899,113,112,0.00370000000000004,1.36900000000003E-05,1,none,0.96880955
4688,688,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,0.96880955
4689,689,pig4_0164899-0165899,112,112,0,0,1,none,0.96880955
4690,690,pig4_0164899-0165899,96,112,0.0592,0.00350464,1,rect,0.96361524
4691,691,pig4_0164899-0165899,93,112,0.0703,0.00494209,1,rect,0.96361524
4692,692,pig4_0164899-0165899,96,112,0.0592,0.00350464,1,rect,0.96361524
4693,693,pig4_0164899-0165899,97,112,0.0555,0.00308025,1,rect,0.96361524
4694,694,pig4_0164899-0165899,94,112,0.0666,0.00443556,1,rect,0.96361524
4695,695,pig4_0164899-0165899,96,112,0.0592,0.00350464,1,rect,0.96361524
4696,696,pig4_0164899-0165899,96,112,0.0592,0.00350464,1,rect,0.96361524
4697,697,pig4_0164899-0165899,96,112,0.0592,0.00350464,1,rect,0.96361524
4698,698,pig4_0164899-0165899,96,112,0.0592,0.00350464,1,rect,0.96361524
4699,699,pig4_0164899-0165899,94,112,0.0666,0.00443556,1,rect,0.96361524
4700,700,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4701,701,pig4_0164899-0165899,110,112,0.00739999999999996,5.47599999999994E-05,1,none,1.0035769
4702,702,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4703,703,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,none,1.0035769
4704,704,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,none,1.0035769
4705,705,pig4_0164899-0165899,107,112,0.0185,0.000342249999999999,1,none,1.0035769
4706,706,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4707,707,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4708,708,pig4_0164899-0165899,109,112,0.0111,0.00012321,1,none,1.0035769
4709,709,pig4_0164899-0165899,108,112,0.0148,0.000219039999999999,1,none,1.0035769
4710,710,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4711,711,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,0.9971123
4712,712,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,0.9971123
4713,713,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,0.9971123
4714,714,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4715,715,pig4_0164899-0165899,107,111,0.0148,0.000219039999999999,1,none,0.9971123
4716,716,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4717,717,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4718,718,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4719,719,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,0.9971123
4720,720,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,shift,1.0087793
4721,721,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,shift,1.0087793
4722,722,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,shift,1.0087793
4723,723,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,shift,1.0087793
4724,724,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,shift,1.0087793
4725,725,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,shift,1.0087793
4726,726,pig4_0164899-0165899,203,209,0.0222,0.00049284,1,shift,1.0087793
4727,727,pig4_0164899-0165899,206,209,0.0111,0.00012321,1,shift,1.0087793
4728,728,pig4_0164899-0165899,207,209,0.00739999999999996,5.47599999999994E-05,1,shift,1.0087793
4729,729,pig4_0164899-0165899,206,209,0.0111,0.00012321,1,shift,1.0087793
4730,730,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0104774
4731,731,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0104774
4732,732,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0104774
4733,733,pig4_0164899-0165899,110,111,0.00369999999999998,1.36899999999999E-05,1,none,1.0104774
4734,734,pig4_0164899-0165899,106,111,0.0185,0.000342250000000001,1,none,1.0104774
4735,735,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0104774
4736,736,pig4_0164899-0165899,106,111,0.0185,0.000342250000000001,1,none,1.0104774
4737,737,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0104774
4738,738,pig4_0164899-0165899,107,111,0.0148,0.000219039999999999,1,none,1.0104774
4739,739,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0104774
4740,740,pig4_0164899-0165899,108,111,0.0111,0.00012321,1,none,1.0047057
4741,741,pig4_0164899-0165899,109,111,0.00740000000000002,5.47600000000003E-05,1,none,1.0047057
4742,742,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0047057
4743,743,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0047057
4744,744,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0047057
4745,745,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0047057
4746,746,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0047057
4747,747,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0047057
4748,748,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0047057
4749,749,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0047057
4750,750,pig4_0164899-0165899,,110,2.0831,4.33930561,0,contr,1.3548708
4751,751,pig4_0164899-0165899,,110,2.0831,4.33930561,0,contr,1.3548708
4752,752,pig4_0164899-0165899,,110,2.0831,4.33930561,0,contr,1.3548708
4753,753,pig4_0164899-0165899,,110,2.0831,4.33930561,0,contr,1.3548708
4754,754,pig4_0164899-0165899,,110,2.0831,4.33930561,0,contr,1.3548708
4755,755,pig4_0164899-0165899,,110,2.0831,4.33930561,0,contr,1.3548708
4756,756,pig4_0164899-0165899,,110,2.0831,4.33930561,0,contr,1.3548708
4757,757,pig4_0164899-0165899,,110,2.0831,4.33930561,0,contr,1.3548708
4758,758,pig4_0164899-0165899,,109,2.0868,4.35473424,0,contr,1.3548708
4759,759,pig4_0164899-0165899,,109,2.0868,4.35473424,0,contr,1.3548708
4760,760,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,stripe,1.004583
4761,761,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,stripe,1.004583
4762,762,pig4_0164899-0165899,107,109,0.00739999999999996,5.47599999999994E-05,1,stripe,1.004583
4763,763,pig4_0164899-0165899,104,109,0.0185,0.000342249999999999,1,stripe,1.004583
4764,764,pig4_0164899-0165899,102,109,0.0259,0.000670809999999999,1,stripe,1.004583
4765,765,pig4_0164899-0165899,106,108,0.00740000000000002,5.47600000000003E-05,1,stripe,1.004583
4766,766,pig4_0164899-0165899,,108,2.0905,4.37019025,0,stripe,1.004583
4767,767,pig4_0164899-0165899,108,108,0,0,1,stripe,1.004583
4768,768,pig4_0164899-0165899,107,108,0.00369999999999998,1.36899999999999E-05,1,stripe,1.004583
4769,769,pig4_0164899-0165899,107,108,0.00369999999999998,1.36899999999999E-05,1,stripe,1.004583
4770,770,pig4_0164899-0165899,102,108,0.0222,0.00049284,1,shift,0.9740012
4771,771,pig4_0164899-0165899,102,108,0.0222,0.00049284,1,shift,0.9740012
4772,772,pig4_0164899-0165899,102,108,0.0222,0.00049284,1,shift,0.9740012
4773,773,pig4_0164899-0165899,103,107,0.0148,0.000219040000000001,1,shift,0.9740012
4774,774,pig4_0164899-0165899,137,138,0.00370000000000004,1.36900000000003E-05,1,shift,0.9740012
4775,775,pig4_0164899-0165899,134,138,0.0148,0.000219040000000001,1,shift,0.9740012
4776,776,pig4_0164899-0165899,134,138,0.0148,0.000219040000000001,1,shift,0.9740012
4777,777,pig4_0164899-0165899,136,138,0.00740000000000007,5.47600000000011E-05,1,shift,0.9740012
4778,778,pig4_0164899-0165899,137,138,0.00370000000000004,1.36900000000003E-05,1,shift,0.9740012
4779,779,pig4_0164899-0165899,134,138,0.0148,0.000219040000000001,1,shift,0.9740012
4780,780,pig4_0164899-0165899,105,107,0.00740000000000002,5.47600000000003E-05,1,shift,0.96465534
4781,781,pig4_0164899-0165899,103,107,0.0148,0.000219040000000001,1,shift,0.96465534
4782,782,pig4_0164899-0165899,102,107,0.0185,0.000342250000000001,1,shift,0.96465534
4783,783,pig4_0164899-0165899,104,106,0.00739999999999996,5.47599999999994E-05,1,shift,0.96465534
4784,784,pig4_0164899-0165899,103,106,0.0111,0.00012321,1,shift,0.96465534
4785,785,pig4_0164899-0165899,101,106,0.0185,0.000342249999999999,1,shift,0.96465534
4786,786,pig4_0164899-0165899,105,106,0.00369999999999998,1.36899999999999E-05,1,shift,0.96465534
4787,787,pig4_0164899-0165899,172,176,0.0147999999999999,0.000219039999999998,1,shift,0.96465534
4788,788,pig4_0164899-0165899,170,176,0.0222,0.00049284,1,shift,0.96465534
4789,789,pig4_0164899-0165899,173,177,0.0148,0.000219040000000001,1,shift,0.96465534
4790,790,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4791,791,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4792,792,pig4_0164899-0165899,106,107,0.00370000000000004,1.36900000000003E-05,1,none,0.9976403
4793,793,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4794,794,pig4_0164899-0165899,103,107,0.0148,0.000219040000000001,1,none,0.9976403
4795,795,pig4_0164899-0165899,100,107,0.0259,0.000670810000000002,1,none,0.9976403
4796,796,pig4_0164899-0165899,96,107,0.0407,0.00165649,1,none,0.9976403
4797,797,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4798,798,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,0.9976403
4799,799,pig4_0164899-0165899,100,108,0.0296,0.000876160000000001,1,none,0.9976403
4800,800,pig4_0164899-0165899,13,108,0.3515,0.12355225,1,noise,0.91562176
4801,801,pig4_0164899-0165899,,108,2.0905,4.37019025,0,noise,0.91562176
4802,802,pig4_0164899-0165899,,108,2.0905,4.37019025,0,noise,0.91562176
4803,803,pig4_0164899-0165899,,108,2.0905,4.37019025,0,noise,0.91562176
4804,804,pig4_0164899-0165899,14,108,0.3478,0.12096484,1,noise,0.91562176
4805,805,pig4_0164899-0165899,,108,2.0905,4.37019025,0,noise,0.91562176
4806,806,pig4_0164899-0165899,,108,2.0905,4.37019025,0,noise,0.91562176
4807,807,pig4_0164899-0165899,,108,2.0905,4.37019025,0,noise,0.91562176
4808,808,pig4_0164899-0165899,,109,2.0868,4.35473424,0,noise,0.91562176
4809,809,pig4_0164899-0165899,,109,2.0868,4.35473424,0,noise,0.91562176
4810,810,pig4_0164899-0165899,109,109,0,0,1,intsh,0.5360199
4811,811,pig4_0164899-0165899,110,109,0.00370000000000004,1.36900000000003E-05,1,intsh,0.5360199
4812,812,pig4_0164899-0165899,114,109,0.0185,0.000342250000000001,1,intsh,0.5360199
4813,813,pig4_0164899-0165899,109,109,0,0,1,intsh,0.5360199
4814,814,pig4_0164899-0165899,116,109,0.0259,0.000670810000000002,1,intsh,0.5360199
4815,815,pig4_0164899-0165899,117,109,0.0296,0.000876160000000001,1,intsh,0.5360199
4816,816,pig4_0164899-0165899,113,109,0.0148,0.000219040000000001,1,intsh,0.5360199
4817,817,pig4_0164899-0165899,114,109,0.0185,0.000342250000000001,1,intsh,0.5360199
4818,818,pig4_0164899-0165899,112,109,0.0111,0.00012321,1,intsh,0.5360199
4819,819,pig4_0164899-0165899,115,109,0.0222000000000001,0.000492840000000002,1,intsh,0.5360199
4820,820,pig4_0164899-0165899,110,110,0,0,1,none,1.0293484
4821,821,pig4_0164899-0165899,104,110,0.0222,0.00049284,1,none,1.0293484
4822,822,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0293484
4823,823,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0293484
4824,824,pig4_0164899-0165899,108,110,0.00740000000000002,5.47600000000003E-05,1,none,1.0293484
4825,825,pig4_0164899-0165899,110,110,0,0,1,none,1.0293484
4826,826,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0293484
4827,827,pig4_0164899-0165899,104,110,0.0222,0.00049284,1,none,1.0293484
4828,828,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0293484
4829,829,pig4_0164899-0165899,107,110,0.0111,0.00012321,1,none,1.0293484
4830,830,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0282437
4831,831,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0282437
4832,832,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0282437
4833,833,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0282437
4834,834,pig4_0164899-0165899,109,110,0.00370000000000004,1.36900000000003E-05,1,none,1.0282437
4835,835,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0282437
4836,836,pig4_0164899-0165899,106,110,0.0148,0.000219040000000001,1,none,1.0282437
4837,837,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0282437
4838,838,pig4_0164899-0165899,105,110,0.0185,0.000342250000000001,1,none,1.0282437
4839,839,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0282437
4840,840,pig4_0164899-0165899,109,109,0,0,1,none,1.0622574
4841,841,pig4_0164899-0165899,105,109,0.0148,0.000219039999999999,1,none,1.0622574
4842,842,pig4_0164899-0165899,109,109,0,0,1,none,1.0622574
4843,843,pig4_0164899-0165899,106,109,0.0111,0.00012321,1,none,1.0622574
4844,844,pig4_0164899-0165899,109,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0622574
4845,845,pig4_0164899-0165899,109,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0622574
4846,846,pig4_0164899-0165899,104,108,0.0148,0.000219039999999999,1,none,1.0622574
4847,847,pig4_0164899-0165899,109,108,0.00369999999999998,1.36899999999999E-05,1,none,1.0622574
4848,848,pig4_0164899-0165899,108,108,0,0,1,none,1.0622574
4849,849,pig4_0164899-0165899,106,107,0.00370000000000004,1.36900000000003E-05,1,none,1.0622574
4850,850,pig4_0164899-0165899,108,107,0.00369999999999998,1.36899999999999E-05,1,none,1.0393981
4851,851,pig4_0164899-0165899,107,107,0,0,1,none,1.0393981
4852,852,pig4_0164899-0165899,104,107,0.0111,0.00012321,1,none,1.0393981
4853,853,pig4_0164899-0165899,106,106,0,0,1,none,1.0393981
4854,854,pig4_0164899-0165899,106,106,0,0,1,none,1.0393981
4855,855,pig4_0164899-0165899,105,106,0.00369999999999998,1.36899999999999E-05,1,none,1.0393981
4856,856,pig4_0164899-0165899,107,106,0.00370000000000004,1.36900000000003E-05,1,none,1.0393981
4857,857,pig4_0164899-0165899,106,106,0,0,1,none,1.0393981
4858,858,pig4_0164899-0165899,106,106,0,0,1,none,1.0393981
4859,859,pig4_0164899-0165899,103,106,0.0111,0.00012321,1,none,1.0393981
4860,860,pig4_0164899-0165899,,106,2.0979,4.40118441,0,noise,0.93250585
4861,861,pig4_0164899-0165899,,105,2.1016,4.41672256,0,noise,0.93250585
