,sequence_id,case_id,prediction,maha_score,estimation_score,maha_img_score,supervised_score,glow_score,is_ood
1420,0,pig3_0333555-0333565_r,162.0,92.672745,0.92852217,30.64690184376234,0.0001431838,0.6456221,False
1421,1,pig3_0333555-0333565_r,160.0,92.672745,0.96458286,30.635254491112004,0.0001431838,0.6456221,False
1422,2,pig3_0333555-0333565_r,160.0,92.672745,0.9377782,30.356198277243358,0.0001431838,0.6456221,False
1423,3,pig3_0333555-0333565_r,163.0,92.672745,0.9554898,31.35312294969988,0.0001431838,0.6456221,False
1424,4,pig3_0333555-0333565_r,162.0,92.672745,0.8652596,31.39767538968745,0.0001431838,0.6456221,False
1425,5,pig3_0333555-0333565_r,159.0,92.672745,0.9235311,32.017527924881364,0.0001431838,0.6456221,False
1426,6,pig3_0333555-0333565_r,163.0,92.672745,0.9353067,32.11574998690984,0.0001431838,0.6456221,False
1427,7,pig3_0333555-0333565_r,164.0,92.672745,0.94094425,32.24234261836092,0.0001431838,0.6456221,False
1428,8,pig3_0333555-0333565_r,160.0,92.672745,0.9411195,30.75595093530713,0.0001431838,0.6456221,False
1429,9,pig3_0333555-0333565_r,156.0,92.672745,0.91036046,32.240554894118105,0.0001431838,0.6456221,False
1430,0,pig3_0335152-0335162_r,181.0,89.87275,0.9345459,30.84938891801729,3.7275433e-05,0.6427359,False
1431,1,pig3_0335152-0335162_r,187.0,89.87275,0.93118876,30.33959807459837,3.7275433e-05,0.6427359,False
1432,2,pig3_0335152-0335162_r,185.0,89.87275,0.9186189,30.582295143956422,3.7275433e-05,0.6427359,False
1433,3,pig3_0335152-0335162_r,187.0,89.87275,0.9203507,30.29466665821205,3.7275433e-05,0.6427359,False
1434,4,pig3_0335152-0335162_r,184.0,89.87275,0.94298476,31.338820916744844,3.7275433e-05,0.6427359,False
1435,5,pig3_0335152-0335162_r,181.0,89.87275,0.94837785,31.0894960242951,3.7275433e-05,0.6427359,False
1436,6,pig3_0335152-0335162_r,182.0,89.87275,0.9439632,33.0533362658435,3.7275433e-05,0.6427359,False
1437,7,pig3_0335152-0335162_r,185.0,89.87275,0.9473419,32.277390125455675,3.7275433e-05,0.6427359,False
1438,8,pig3_0335152-0335162_r,187.0,89.87275,0.95282084,32.65352270806476,3.7275433e-05,0.6427359,False
1439,9,pig3_0335152-0335162_r,187.0,89.87275,0.97108877,32.39726025785825,3.7275433e-05,0.6427359,False
1440,0,pig3_0346669-0346679_r,207.0,97.77367,0.98588926,30.80666145540207,0.00019824391,0.6394425,False
1441,1,pig3_0346669-0346679_r,206.0,97.77367,0.96109575,31.86244241817326,0.00019824391,0.6394425,False
1442,2,pig3_0346669-0346679_r,206.0,97.77367,0.93275124,31.44565132964742,0.00019824391,0.6394425,False
1443,3,pig3_0346669-0346679_r,205.0,97.77367,0.9111896,29.6733722847502,0.00019824391,0.6394425,False
1444,4,pig3_0346669-0346679_r,206.0,97.77367,0.9538194,30.9020795181175,0.00019824391,0.6394425,False
1445,5,pig3_0346669-0346679_r,206.0,97.77367,0.99299943,31.135920320200604,0.00019824391,0.6394425,False
1446,6,pig3_0346669-0346679_r,206.0,97.77367,0.97619414,30.385353958304883,0.00019824391,0.6394425,False
1447,7,pig3_0346669-0346679_r,205.0,97.77367,0.9792121,29.850035283100286,0.00019824391,0.6394425,False
1448,8,pig3_0346669-0346679_r,206.0,97.77367,0.931546,31.144079344176365,0.00019824391,0.6394425,False
1449,9,pig3_0346669-0346679_r,206.0,97.77367,0.9535006,29.839028971769363,0.00019824391,0.6394425,False
1450,0,pig3_0350511-0350521_r,160.0,86.93358,0.9187826,30.54865049593147,0.00012120105,0.63815993,False
1451,1,pig3_0350511-0350521_r,164.0,86.93358,0.9668005,29.7270757205023,0.00012120105,0.63815993,False
1452,2,pig3_0350511-0350521_r,167.0,86.93358,0.98915213,30.12101246111773,0.00012120105,0.63815993,False
1453,3,pig3_0350511-0350521_r,164.0,86.93358,0.96970093,29.405297555807522,0.00012120105,0.63815993,False
1454,4,pig3_0350511-0350521_r,160.0,86.93358,0.9224073,30.209807080911077,0.00012120105,0.63815993,False
1455,5,pig3_0350511-0350521_r,163.0,86.93358,0.9295428,30.8752060511494,0.00012120105,0.63815993,False
1456,6,pig3_0350511-0350521_r,161.0,86.93358,0.90579385,30.30807522061829,0.00012120105,0.63815993,False
1457,7,pig3_0350511-0350521_r,163.0,86.93358,0.95864123,31.951248552996997,0.00012120105,0.63815993,False
1458,8,pig3_0350511-0350521_r,163.0,86.93358,0.9435765,30.131539782130282,0.00012120105,0.63815993,False
1459,9,pig3_0350511-0350521_r,165.0,86.93358,0.97354776,30.2536620489879,0.00012120105,0.63815993,False
1460,0,pig3_0353085-0353095_r,150.0,106.322754,0.97411245,32.06465102448196,0.00017548,0.6488132,False
1461,1,pig3_0353085-0353095_r,150.0,106.322754,1.016327,30.909951165098168,0.00017548,0.6488132,False
1462,2,pig3_0353085-0353095_r,148.0,106.322754,0.9723257,31.370765817471927,0.00017548,0.6488132,False
1463,3,pig3_0353085-0353095_r,148.0,106.322754,0.9969322,32.58137424258357,0.00017548,0.6488132,False
1464,4,pig3_0353085-0353095_r,148.0,106.322754,1.0206254,31.44690940216193,0.00017548,0.6488132,False
1465,5,pig3_0353085-0353095_r,148.0,106.322754,0.975617,31.071344663713585,0.00017548,0.6488132,False
1466,6,pig3_0353085-0353095_r,150.0,106.322754,0.9645767,32.17725453553946,0.00017548,0.6488132,False
1467,7,pig3_0353085-0353095_r,150.0,106.322754,0.99384695,30.79003369229687,0.00017548,0.6488132,False
1468,8,pig3_0353085-0353095_r,151.0,106.322754,0.99630255,31.355911539850215,0.00017548,0.6488132,False
1469,9,pig3_0353085-0353095_r,149.0,106.322754,0.9770391,32.0742350686647,0.00017548,0.6488132,False
1470,0,pig3_0355598-0355608_r,120.0,102.9412,0.93917346,32.86885168758253,1.8730105e-05,0.6394944,False
1471,1,pig3_0355598-0355608_r,119.0,102.9412,0.8701657,32.27770669485459,1.8730105e-05,0.6394944,False
1472,2,pig3_0355598-0355608_r,117.0,102.9412,0.9199765,31.180288866728304,1.8730105e-05,0.6394944,False
1473,3,pig3_0355598-0355608_r,120.0,102.9412,0.96967036,31.858516983605668,1.8730105e-05,0.6394944,False
1474,4,pig3_0355598-0355608_r,119.0,102.9412,0.91354203,32.83838908175143,1.8730105e-05,0.6394944,False
1475,5,pig3_0355598-0355608_r,118.0,102.9412,0.8890649,33.48181179264392,1.8730105e-05,0.6394944,False
1476,6,pig3_0355598-0355608_r,120.0,102.9412,0.8855703,33.34138242470299,1.8730105e-05,0.6394944,False
1477,7,pig3_0355598-0355608_r,122.0,102.9412,0.9477307,33.93048115438675,1.8730105e-05,0.6394944,False
1478,8,pig3_0355598-0355608_r,116.0,102.9412,0.90845996,33.60931557892117,1.8730105e-05,0.6394944,False
1479,9,pig3_0355598-0355608_r,121.0,102.9412,0.93091136,34.10491502485622,1.8730105e-05,0.6394944,False
1480,0,pig3_0358604-0358614_r,149.0,93.888336,0.95533997,30.205614040294012,0.00037977376,0.6478745,False
1481,1,pig3_0358604-0358614_r,150.0,93.888336,0.96011555,29.772004135427622,0.00037977376,0.6478745,False
1482,2,pig3_0358604-0358614_r,151.0,93.888336,0.96348035,31.18181406707016,0.00037977376,0.6478745,False
1483,3,pig3_0358604-0358614_r,151.0,93.888336,0.9512974,29.816575800287616,0.00037977376,0.6478745,False
1484,4,pig3_0358604-0358614_r,150.0,93.888336,0.98268604,29.307311227729283,0.00037977376,0.6478745,False
1485,5,pig3_0358604-0358614_r,151.0,93.888336,0.9494204,30.439336971031683,0.00037977376,0.6478745,False
1486,6,pig3_0358604-0358614_r,153.0,93.888336,0.95089364,30.571266928822617,0.00037977376,0.6478745,False
1487,7,pig3_0358604-0358614_r,153.0,93.888336,0.9633694,31.187624170120753,0.00037977376,0.6478745,False
1488,8,pig3_0358604-0358614_r,153.0,93.888336,0.93963623,29.93477826558958,0.00037977376,0.6478745,False
1489,9,pig3_0358604-0358614_r,152.0,93.888336,0.9405571,30.704849997749236,0.00037977376,0.6478745,False
1490,0,pig3_0358890-0358900_o,425.0,110.408295,0.5780224,32.856927719628054,0.030098317,0.6339185,True
1491,1,pig3_0358890-0358900_o,433.0,110.408295,0.663954,31.68675682618054,0.030098317,0.6339185,True
1492,2,pig3_0358890-0358900_o,410.0,110.408295,0.39063746,31.88714824205903,0.030098317,0.6339185,True
1493,3,pig3_0358890-0358900_o,,110.408295,0.21644655,32.14144949130006,0.030098317,0.6339185,True
1494,4,pig3_0358890-0358900_o,,110.408295,0.15156215,28.256864023502963,0.030098317,0.6339185,True
1495,5,pig3_0358890-0358900_o,435.0,110.408295,0.49433663,28.52942621284961,0.030098317,0.6339185,True
1496,6,pig3_0358890-0358900_o,428.0,110.408295,0.43289447,28.533838386091784,0.030098317,0.6339185,True
1497,7,pig3_0358890-0358900_o,,110.408295,0.291024,30.123482177948663,0.030098317,0.6339185,True
1498,8,pig3_0358890-0358900_o,442.0,110.408295,0.37643614,29.990011876182958,0.030098317,0.6339185,True
1499,9,pig3_0358890-0358900_o,464.0,110.408295,0.3939786,27.663526510527713,0.030098317,0.6339185,True
1500,0,pig3_0362279-0362289_o,,229.35556,0.032876316,22.812079454502737,0.16315666,0.61603504,True
1501,1,pig3_0362279-0362289_o,,229.35556,0.04353396,21.584471913406688,0.16315666,0.61603504,True
1502,2,pig3_0362279-0362289_o,,229.35556,0.026873475,22.923681519546516,0.16315666,0.61603504,True
1503,3,pig3_0362279-0362289_o,,229.35556,0.15335894,23.462018728669417,0.16315666,0.61603504,True
1504,4,pig3_0362279-0362289_o,,229.35556,0.051590115,22.664494749067146,0.16315666,0.61603504,True
1505,5,pig3_0362279-0362289_o,,229.35556,0.2241127,22.787284904522885,0.16315666,0.61603504,True
1506,6,pig3_0362279-0362289_o,,229.35556,0.17471412,23.150727165591427,0.16315666,0.61603504,True
1507,7,pig3_0362279-0362289_o,250.0,229.35556,0.3023552,22.24289099840729,0.16315666,0.61603504,True
1508,8,pig3_0362279-0362289_o,,229.35556,0.14687985,23.378854518242086,0.16315666,0.61603504,True
1509,9,pig3_0362279-0362289_o,,229.35556,0.19057581,23.20489331873383,0.16315666,0.61603504,True
1510,0,pig3_0363582-0363592_o,,179.42126,0.0011270309,21.96819646808846,0.20379934,0.616893,True
1511,1,pig3_0363582-0363592_o,,179.42126,0.0013434717,22.809971345218717,0.20379934,0.616893,True
1512,2,pig3_0363582-0363592_o,,179.42126,0.0018651851,22.673509797290176,0.20379934,0.616893,True
1513,3,pig3_0363582-0363592_o,,179.42126,0.011878325,22.92411111314568,0.20379934,0.616893,True
1514,4,pig3_0363582-0363592_o,,179.42126,0.09896283,23.328694998155544,0.20379934,0.616893,True
1515,5,pig3_0363582-0363592_o,,179.42126,0.16281855,24.179501582941505,0.20379934,0.616893,True
1516,6,pig3_0363582-0363592_o,,179.42126,0.15608343,23.809186897976314,0.20379934,0.616893,True
1517,7,pig3_0363582-0363592_o,,179.42126,0.16514893,23.696102657513432,0.20379934,0.616893,True
1518,8,pig3_0363582-0363592_o,,179.42126,0.08681974,22.81436553344011,0.20379934,0.616893,True
1519,9,pig3_0363582-0363592_o,,179.42126,0.15289351,23.73808999781577,0.20379934,0.616893,True
1520,0,pig3_0387099-0387109_o,542.0,146.77759,0.6890887,41.22237556812294,8.191767e-06,0.63603497,True
1521,1,pig3_0387099-0387109_o,543.0,146.77759,0.44802594,42.03551619021763,8.191767e-06,0.63603497,True
1522,2,pig3_0387099-0387109_o,549.0,146.77759,0.693012,42.84543404629101,8.191767e-06,0.63603497,True
1523,3,pig3_0387099-0387109_o,548.0,146.77759,0.6679238,44.28144322918539,8.191767e-06,0.63603497,True
1524,4,pig3_0387099-0387109_o,550.0,146.77759,0.7946952,45.579177849538624,8.191767e-06,0.63603497,True
1525,5,pig3_0387099-0387109_o,545.0,146.77759,0.58006704,43.04781999952591,8.191767e-06,0.63603497,True
1526,6,pig3_0387099-0387109_o,540.0,146.77759,0.46840626,46.91443110064184,8.191767e-06,0.63603497,True
1527,7,pig3_0387099-0387109_o,,146.77759,0.29843915,46.82423851937708,8.191767e-06,0.63603497,True
1528,8,pig3_0387099-0387109_o,545.0,146.77759,0.7158276,45.634609706406735,8.191767e-06,0.63603497,True
1529,9,pig3_0387099-0387109_o,541.0,146.77759,0.47244665,47.29326336567421,8.191767e-06,0.63603497,True
1530,0,pig3_0388075-0388085_r,165.0,103.39286,1.0346639,32.31312354087956,0.00019790928,0.64838034,False
1531,1,pig3_0388075-0388085_r,164.0,103.39286,1.0186585,34.1381767961588,0.00019790928,0.64838034,False
1532,2,pig3_0388075-0388085_r,164.0,103.39286,1.0131215,33.58666412055953,0.00019790928,0.64838034,False
1533,3,pig3_0388075-0388085_r,164.0,103.39286,1.0362314,33.86425365704052,0.00019790928,0.64838034,False
1534,4,pig3_0388075-0388085_r,164.0,103.39286,1.0359703,35.094996292462156,0.00019790928,0.64838034,False
1535,5,pig3_0388075-0388085_r,164.0,103.39286,1.0286175,32.22358253989206,0.00019790928,0.64838034,False
1536,6,pig3_0388075-0388085_r,164.0,103.39286,1.0494678,32.606522724398076,0.00019790928,0.64838034,False
1537,7,pig3_0388075-0388085_r,164.0,103.39286,1.0346935,32.61065901010826,0.00019790928,0.64838034,False
1538,8,pig3_0388075-0388085_r,164.0,103.39286,1.0442488,34.52588337733731,0.00019790928,0.64838034,False
1539,9,pig3_0388075-0388085_r,163.0,103.39286,0.9963554,31.319627573574785,0.00019790928,0.64838034,False
1540,0,pig3_0388375-0388385_r,142.0,143.54996,1.0388405,36.435843987863855,0.0002656094,0.6504937,False
1541,1,pig3_0388375-0388385_r,140.0,143.54996,1.028546,35.28924346539233,0.0002656094,0.6504937,False
1542,2,pig3_0388375-0388385_r,139.0,143.54996,1.0036156,35.41620793112173,0.0002656094,0.6504937,False
1543,3,pig3_0388375-0388385_r,140.0,143.54996,1.0365489,36.20930209728417,0.0002656094,0.6504937,False
1544,4,pig3_0388375-0388385_r,139.0,143.54996,1.0050571,35.656454483634725,0.0002656094,0.6504937,False
1545,5,pig3_0388375-0388385_r,139.0,143.54996,1.0073214,35.03088235421458,0.0002656094,0.6504937,False
1546,6,pig3_0388375-0388385_r,140.0,143.54996,1.030636,34.247802201449936,0.0002656094,0.6504937,False
1547,7,pig3_0388375-0388385_r,140.0,143.54996,1.0185257,34.99551816812692,0.0002656094,0.6504937,False
1548,8,pig3_0388375-0388385_r,139.0,143.54996,1.0288472,35.16998136429296,0.0002656094,0.6504937,False
1549,9,pig3_0388375-0388385_r,139.0,143.54996,1.059609,35.502570971933245,0.0002656094,0.6504937,False
1550,0,pig3_0389052-0389062_r,245.0,111.413574,1.0057735,39.31561915670136,0.00020895878,0.65150803,False
1551,1,pig3_0389052-0389062_r,245.0,111.413574,1.0079616,38.233922850908236,0.00020895878,0.65150803,False
1552,2,pig3_0389052-0389062_r,245.0,111.413574,0.9721516,37.57688103165731,0.00020895878,0.65150803,False
1553,3,pig3_0389052-0389062_r,245.0,111.413574,0.9875793,38.86028799706497,0.00020895878,0.65150803,False
1554,4,pig3_0389052-0389062_r,245.0,111.413574,1.0048786,38.828230011350435,0.00020895878,0.65150803,False
1555,5,pig3_0389052-0389062_r,244.0,111.413574,1.0208385,40.5752263972243,0.00020895878,0.65150803,False
1556,6,pig3_0389052-0389062_r,245.0,111.413574,1.0033886,42.96796729270042,0.00020895878,0.65150803,False
1557,7,pig3_0389052-0389062_r,245.0,111.413574,0.98650354,41.618782421013755,0.00020895878,0.65150803,False
1558,8,pig3_0389052-0389062_r,245.0,111.413574,0.97052723,43.09071189437695,0.00020895878,0.65150803,False
1559,9,pig3_0389052-0389062_r,246.0,111.413574,0.93229866,43.3290820052035,0.00020895878,0.65150803,False
1560,0,pig3_0389512-0389522_o,363.0,118.82855,0.9400654,49.264985053009845,2.863231e-05,0.64471096,True
1561,1,pig3_0389512-0389522_o,363.0,118.82855,0.9635713,52.142781528794174,2.863231e-05,0.64471096,True
1562,2,pig3_0389512-0389522_o,364.0,118.82855,0.96164167,49.936742288849466,2.863231e-05,0.64471096,True
1563,3,pig3_0389512-0389522_o,362.0,118.82855,0.91190124,51.939533963179194,2.863231e-05,0.64471096,True
1564,4,pig3_0389512-0389522_o,363.0,118.82855,0.9043663,51.83607184354024,2.863231e-05,0.64471096,True
1565,5,pig3_0389512-0389522_o,366.0,118.82855,0.9860362,51.084390918622546,2.863231e-05,0.64471096,True
1566,6,pig3_0389512-0389522_o,362.0,118.82855,0.9482222,52.735390576896044,2.863231e-05,0.64471096,True
1567,7,pig3_0389512-0389522_o,360.0,118.82855,0.89541703,52.971059975315434,2.863231e-05,0.64471096,True
1568,8,pig3_0389512-0389522_o,364.0,118.82855,0.9387774,52.84783684897976,2.863231e-05,0.64471096,True
1569,9,pig3_0389512-0389522_o,364.0,118.82855,0.9504317,51.70581596515001,2.863231e-05,0.64471096,True
1570,0,pig3_0391595-0391605_r,125.0,108.76677,0.94592553,36.766694438493026,3.9359587e-05,0.65955377,False
1571,1,pig3_0391595-0391605_r,125.0,108.76677,0.9378884,37.38732549090485,3.9359587e-05,0.65955377,False
1572,2,pig3_0391595-0391605_r,130.0,108.76677,0.9516893,38.05135562779433,3.9359587e-05,0.65955377,False
1573,3,pig3_0391595-0391605_r,127.0,108.76677,0.9432597,36.60854898158284,3.9359587e-05,0.65955377,False
1574,4,pig3_0391595-0391605_r,126.0,108.76677,0.9442615,36.08343025828686,3.9359587e-05,0.65955377,False
1575,5,pig3_0391595-0391605_r,131.0,108.76677,0.9318026,37.23484699298697,3.9359587e-05,0.65955377,False
1576,6,pig3_0391595-0391605_r,129.0,108.76677,0.967875,36.59794681589621,3.9359587e-05,0.65955377,False
1577,7,pig3_0391595-0391605_r,131.0,108.76677,0.9779024,35.599803852279564,3.9359587e-05,0.65955377,False
1578,8,pig3_0391595-0391605_r,133.0,108.76677,0.930265,33.69568868573936,3.9359587e-05,0.65955377,False
1579,9,pig3_0391595-0391605_r,132.0,108.76677,0.92904127,36.566893540198514,3.9359587e-05,0.65955377,False
1580,0,pig3_0393518-0393528_o,345.0,132.6016,0.8817509,48.68374630876776,0.00013425184,0.65855503,True
1581,1,pig3_0393518-0393528_o,347.0,132.6016,0.89174694,51.45406207236146,0.00013425184,0.65855503,True
1582,2,pig3_0393518-0393528_o,347.0,132.6016,0.94126534,53.82531281190339,0.00013425184,0.65855503,True
1583,3,pig3_0393518-0393528_o,346.0,132.6016,0.9002574,53.5186629435888,0.00013425184,0.65855503,True
1584,4,pig3_0393518-0393528_o,343.0,132.6016,0.8732911,50.963920166107705,0.00013425184,0.65855503,True
1585,5,pig3_0393518-0393528_o,344.0,132.6016,0.88544756,50.72048986852205,0.00013425184,0.65855503,True
1586,6,pig3_0393518-0393528_o,347.0,132.6016,0.909635,53.50414189677777,0.00013425184,0.65855503,True
1587,7,pig3_0393518-0393528_o,346.0,132.6016,0.8992454,50.249771531416215,0.00013425184,0.65855503,True
1588,8,pig3_0393518-0393528_o,343.0,132.6016,0.8867534,52.78821346156118,0.00013425184,0.65855503,True
1589,9,pig3_0393518-0393528_o,346.0,132.6016,0.9480596,53.00341101677599,0.00013425184,0.65855503,True
1590,0,pig3_0404055-0404065_o,377.0,126.76149,0.90383565,56.152672387667906,5.1001138e-05,0.6624506,True
1591,1,pig3_0404055-0404065_o,379.0,126.76149,0.8862139,56.61069617993118,5.1001138e-05,0.6624506,True
1592,2,pig3_0404055-0404065_o,381.0,126.76149,0.87558055,56.82525027350397,5.1001138e-05,0.6624506,True
1593,3,pig3_0404055-0404065_o,378.0,126.76149,0.8894906,55.36489669083667,5.1001138e-05,0.6624506,True
1594,4,pig3_0404055-0404065_o,379.0,126.76149,0.88539106,54.19360015629502,5.1001138e-05,0.6624506,True
1595,5,pig3_0404055-0404065_o,376.0,126.76149,0.8678312,54.48119054073504,5.1001138e-05,0.6624506,True
1596,6,pig3_0404055-0404065_o,379.0,126.76149,0.87028724,52.841400047065626,5.1001138e-05,0.6624506,True
1597,7,pig3_0404055-0404065_o,379.0,126.76149,0.8809244,54.288912228476086,5.1001138e-05,0.6624506,True
1598,8,pig3_0404055-0404065_o,378.0,126.76149,0.8774039,53.167172632881,5.1001138e-05,0.6624506,True
1599,9,pig3_0404055-0404065_o,378.0,126.76149,0.8655699,54.502899075168706,5.1001138e-05,0.6624506,True
1600,0,pig3_0420297-0420307_o,468.0,107.08582,0.93096966,43.11101804312708,0.0002663072,0.63681513,True
1601,1,pig3_0420297-0420307_o,465.0,107.08582,0.8414887,42.2062875462539,0.0002663072,0.63681513,True
1602,2,pig3_0420297-0420307_o,469.0,107.08582,0.8623497,44.14599913614013,0.0002663072,0.63681513,True
1603,3,pig3_0420297-0420307_o,470.0,107.08582,0.85076034,43.87439424511326,0.0002663072,0.63681513,True
1604,4,pig3_0420297-0420307_o,473.0,107.08582,0.84983224,43.38394602480552,0.0002663072,0.63681513,True
1605,5,pig3_0420297-0420307_o,473.0,107.08582,0.8685396,44.50341905778963,0.0002663072,0.63681513,True
1606,6,pig3_0420297-0420307_o,473.0,107.08582,0.83022475,42.77795290330493,0.0002663072,0.63681513,True
1607,7,pig3_0420297-0420307_o,470.0,107.08582,0.83305633,45.615147342500265,0.0002663072,0.63681513,True
1608,8,pig3_0420297-0420307_o,476.0,107.08582,0.85112137,44.74387371110964,0.0002663072,0.63681513,True
1609,9,pig3_0420297-0420307_o,475.0,107.08582,0.79677135,46.83052363156246,0.0002663072,0.63681513,True
1610,0,pig3_0428282-0428292_o,,113.99919,0.26515603,38.504789103571355,5.887175e-05,0.63523865,True
1611,1,pig3_0428282-0428292_o,496.0,113.99919,0.36551446,44.25446461543096,5.887175e-05,0.63523865,True
1612,2,pig3_0428282-0428292_o,490.0,113.99919,0.47989595,40.98631647953744,5.887175e-05,0.63523865,True
1613,3,pig3_0428282-0428292_o,506.0,113.99919,0.4212947,42.61379406284872,5.887175e-05,0.63523865,True
1614,4,pig3_0428282-0428292_o,500.0,113.99919,0.4236517,41.89851696860596,5.887175e-05,0.63523865,True
1615,5,pig3_0428282-0428292_o,490.0,113.99919,0.5542612,45.92011106721531,5.887175e-05,0.63523865,True
1616,6,pig3_0428282-0428292_o,474.0,113.99919,0.49192747,48.96537027657537,5.887175e-05,0.63523865,True
1617,7,pig3_0428282-0428292_o,488.0,113.99919,0.69522774,47.354722368038914,5.887175e-05,0.63523865,True
1618,8,pig3_0428282-0428292_o,490.0,113.99919,0.58894074,45.53611112916659,5.887175e-05,0.63523865,True
1619,9,pig3_0428282-0428292_o,507.0,113.99919,0.45750198,47.646223878578425,5.887175e-05,0.63523865,True
1620,0,pig3_0428500-0428510_o,564.0,133.07878,0.44143525,42.8097547872657,3.7440917e-05,0.6378838,True
1621,1,pig3_0428500-0428510_o,,133.07878,0.1936635,45.54533546042163,3.7440917e-05,0.6378838,True
1622,2,pig3_0428500-0428510_o,576.0,133.07878,0.5786137,46.88235463509463,3.7440917e-05,0.6378838,True
1623,3,pig3_0428500-0428510_o,565.0,133.07878,0.6418219,43.39667534846547,3.7440917e-05,0.6378838,True
1624,4,pig3_0428500-0428510_o,568.0,133.07878,0.5063871,43.45035970484971,3.7440917e-05,0.6378838,True
1625,5,pig3_0428500-0428510_o,564.0,133.07878,0.45956343,40.144104917604025,3.7440917e-05,0.6378838,True
1626,6,pig3_0428500-0428510_o,566.0,133.07878,0.6839969,41.86050696547871,3.7440917e-05,0.6378838,True
1627,7,pig3_0428500-0428510_o,564.0,133.07878,0.7581654,39.38267410178149,3.7440917e-05,0.6378838,True
1628,8,pig3_0428500-0428510_o,564.0,133.07878,0.6915074,38.725397036131774,3.7440917e-05,0.6378838,True
1629,9,pig3_0428500-0428510_o,563.0,133.07878,0.649728,35.377842981993496,3.7440917e-05,0.6378838,True
1630,0,pig3_0432916-0432926_o,,146.78464,0.14204782,22.73373299780049,0.07790751,0.61541474,True
1631,1,pig3_0432916-0432926_o,,146.78464,0.10534067,23.010698470774418,0.07790751,0.61541474,True
1632,2,pig3_0432916-0432926_o,,146.78464,0.099649034,23.88981311268845,0.07790751,0.61541474,True
1633,3,pig3_0432916-0432926_o,,146.78464,0.020728052,21.988303493499348,0.07790751,0.61541474,True
1634,4,pig3_0432916-0432926_o,,146.78464,0.07413221,22.477917444502417,0.07790751,0.61541474,True
1635,5,pig3_0432916-0432926_o,,146.78464,0.07551018,22.81431314828104,0.07790751,0.61541474,True
1636,6,pig3_0432916-0432926_o,,146.78464,0.0018849537,23.48565529901817,0.07790751,0.61541474,True
1637,7,pig3_0432916-0432926_o,,146.78464,0.0012606035,20.644249580942382,0.07790751,0.61541474,True
1638,8,pig3_0432916-0432926_o,,146.78464,0.0011481869,21.9402390793203,0.07790751,0.61541474,True
1639,9,pig3_0432916-0432926_o,,146.78464,0.04492584,21.621665152888074,0.07790751,0.61541474,True
1640,0,pig3_0433106-0433116_o,,176.69052,0.0025384836,24.8301782284507,0.0045784754,0.6132793,True
1641,1,pig3_0433106-0433116_o,,176.69052,0.0034473012,25.059656895783377,0.0045784754,0.6132793,True
1642,2,pig3_0433106-0433116_o,,176.69052,0.0019446395,23.33799947229068,0.0045784754,0.6132793,True
1643,3,pig3_0433106-0433116_o,,176.69052,0.002296335,24.90723404415367,0.0045784754,0.6132793,True
1644,4,pig3_0433106-0433116_o,,176.69052,0.0024255752,25.74577311611992,0.0045784754,0.6132793,True
1645,5,pig3_0433106-0433116_o,,176.69052,0.0031176023,24.935254062349994,0.0045784754,0.6132793,True
1646,6,pig3_0433106-0433116_o,,176.69052,0.008288215,24.98672855394762,0.0045784754,0.6132793,True
1647,7,pig3_0433106-0433116_o,,176.69052,0.002189032,23.940526743632486,0.0045784754,0.6132793,True
1648,8,pig3_0433106-0433116_o,,176.69052,0.0053687925,25.049994517596012,0.0045784754,0.6132793,True
1649,9,pig3_0433106-0433116_o,,176.69052,0.0035792317,25.06936592710325,0.0045784754,0.6132793,True
1650,0,pig3_0433244-0433254_o,,282.77222,0.0036847892,38.397080385119935,0.032994587,0.646063,True
1651,1,pig3_0433244-0433254_o,,282.77222,0.0036847892,38.46587129183596,0.032994587,0.646063,True
1652,2,pig3_0433244-0433254_o,,282.77222,0.0036847892,38.29075255677769,0.032994587,0.646063,True
1653,3,pig3_0433244-0433254_o,,282.77222,0.0036847892,38.49560373883342,0.032994587,0.646063,True
1654,4,pig3_0433244-0433254_o,,282.77222,0.0036847892,39.54684816178361,0.032994587,0.646063,True
1655,5,pig3_0433244-0433254_o,,282.77222,0.0036847892,40.16459381365401,0.032994587,0.646063,True
1656,6,pig3_0433244-0433254_o,,282.77222,0.0036847892,40.63653161168126,0.032994587,0.646063,True
1657,7,pig3_0433244-0433254_o,,282.77222,0.0036847892,40.96817429942833,0.032994587,0.646063,True
1658,8,pig3_0433244-0433254_o,,282.77222,0.0036847892,38.8401560808357,0.032994587,0.646063,True
1659,9,pig3_0433244-0433254_o,,282.77222,0.0036847892,40.12397461992288,0.032994587,0.646063,True
1660,0,pig3_0433294-0433304_o,,301.98987,0.008672688,57.74508046359891,0.0070159,0.6779996,True
1661,1,pig3_0433294-0433304_o,,301.98987,0.009065391,58.575678894223614,0.0070159,0.6779996,True
1662,2,pig3_0433294-0433304_o,,301.98987,0.0036847892,58.4880722042528,0.0070159,0.6779996,True
1663,3,pig3_0433294-0433304_o,,301.98987,0.007535551,59.26491107105459,0.0070159,0.6779996,True
1664,4,pig3_0433294-0433304_o,,301.98987,0.009701464,58.24406944253876,0.0070159,0.6779996,True
1665,5,pig3_0433294-0433304_o,,301.98987,0.009510148,56.457177085384174,0.0070159,0.6779996,True
1666,6,pig3_0433294-0433304_o,,301.98987,0.010793181,56.044285088183166,0.0070159,0.6779996,True
